Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;Romania;Export;  All Products;Export (US$ Thousand);550119,128;680427,486;1048538,729;671568,178;729792,681;918551,681;832745,398;746523,107;977462,223;754360,106
United States;Russian Federation;Export;  All Products;Export (US$ Thousand);4717016,078;7365332,716;9335368,054;5382808,391;5993665,458;8318439,25;10695291,38;11144525,79;10752772,51;7086655,834
United States;Rwanda;Export;  All Products;Export (US$ Thousand);11684,654;16050,053;20449,259;34145,955;30608,174;119651,782;30489,992;25191,269;21219,489;14303,33
United States;Saint Helena;Export;  All Products;Export (US$ Thousand);1754,323;3279,597;2034,633;2899,536;692,094;1901,89;4847,886;2866,797;489,827;3720,487
United States;Saint Maarten (Dutch part);Export;  All Products;Export (US$ Thousand);;;;;;397645,059;702362,846;833111,476;781956,611;731792,277
United States;Saint Pierre and Miquelon;Export;  All Products;Export (US$ Thousand);446,61;221,553;400,795;215,305;14,691;118,559;179,852;261,629;4,364;227,459
United States;Samoa;Export;  All Products;Export (US$ Thousand);18361,857;16716,327;13306,266;18683,664;19124,418;23786,831;24702,919;28394,642;22948,737;22693,396
United States;San Marino;Export;  All Products;Export (US$ Thousand);8900,492;13890,976;9318,666;8124,825;3990,083;1947,936;1347,152;1873,295;5977,212;5011,879
United States;Sao Tome and Principe;Export;  All Products;Export (US$ Thousand);3709,233;8414,824;3268,944;4018,129;1358,738;6123,966;870,234;1998,05;1088,495;853,963
United States;Saudi Arabia;Export;  All Products;Export (US$ Thousand);7808243,11;10399222,19;12477994,63;10803683,54;11505550,86;13923664,67;17961238,47;18960148,29;18704865,11;19690156,61
United States;Senegal;Export;  All Products;Export (US$ Thousand);96897,798;152902,301;137103,698;175944,937;218782,926;265150,828;149118,519;229208,066;172583,179;196878,588
United States;Serbia, FR(Serbia/Montenegro);Export;  All Products;Export (US$ Thousand);147147,885;109583,09;207357,458;115685,9;115652,258;142204,388;148490,367;156517,569;151453,082;145849,846
United States;Seychelles;Export;  All Products;Export (US$ Thousand);9525,964;9473,317;24980,63;34093,631;10681,706;13056,829;14968,779;12189,931;12687,753;18544,445
United States;Sierra Leone;Export;  All Products;Export (US$ Thousand);39246,151;55420,539;59360,501;42534,393;61057,483;102791,973;100735,979;82411,287;87913,406;77908,08
United States;Singapore;Export;  All Products;Export (US$ Thousand);24682843,11;26284361,56;28809348,2;22278008,52;29008534,77;31261589,78;30499150,7;30621735,5;30204821,69;28618741,15
United States;Slovak Republic;Export;  All Products;Export (US$ Thousand);510361,13;680040,753;570911,215;208207,802;255851,944;302411,668;335549,229;294777,511;443993,804;380661,357
United States;Slovenia;Export;  All Products;Export (US$ Thousand);239059,175;296955,998;309595,949;241242,733;328108,783;668166,646;307877,888;269533,867;301218,759;367377,996
United States;Solomon Islands;Export;  All Products;Export (US$ Thousand);5680,255;5438,181;5259,056;6020,7;4953,653;6056,589;7254,847;8933,554;6599,026;5861,309
United States;Somalia;Export;  All Products;Export (US$ Thousand);19945,456;20693,618;64345,393;4099,468;1457,879;6081,543;16734,553;15959,166;35653,738;45799,249
United States;South Africa;Export;  All Products;Export (US$ Thousand);4461683,813;5517219,922;6494696,126;4460551,713;5631633,573;7271228,395;7552736,463;7293059,705;6368196,133;5459096,934
United States;South Sudan;Export;  All Products;Export (US$ Thousand);;;;;;;32540,784;13417,224;46614,515;19065,474
United States;Spain;Export;  All Products;Export (US$ Thousand);7404802,323;9879261,599;12283005,45;8750694,727;10355445,92;11031474,76;9551878,628;10243775,7;10200239,14;10248636,81
United States;Sri Lanka;Export;  All Products;Export (US$ Thousand);236633,925;227159,226;283253,936;229524,541;178740,142;303375,816;223950,414;311911,749;350340,359;372123,531
United States;St. Kitts and Nevis;Export;  All Products;Export (US$ Thousand);127234,317;110702,236;123907,28;108129,655;131030,912;115840,644;106150,374;142959,03;184580,049;149772,409
United States;St. Lucia;Export;  All Products;Export (US$ Thousand);151495,81;165472,322;241037,894;136080,93;401510,949;315651,418;376957,631;594311,705;693801,833;495512,307
United States;St. Vincent and the Grenadines;Export;  All Products;Export (US$ Thousand);58320,703;68961,615;82672,696;77412,285;85970,257;80602,721;98707,927;93190,431;103564,549;84823,346
United States;Sudan;Export;  All Products;Export (US$ Thousand);;;;;;;55491,29;88268,45;77177,678;60281,016
United States;Suriname;Export;  All Products;Export (US$ Thousand);258158,01;305931,94;406271,038;381521,381;362090,799;433918,837;499266,829;449804,755;518648,209;444143,025
United States;Swaziland;Export;  All Products;Export (US$ Thousand);12091,43;29002,898;12120,383;14574,775;22178,798;20075,203;40226,86;22674,774;25717,762;28628,668
United States;Sweden;Export;  All Products;Export (US$ Thousand);4125920,288;4493965,243;5084211,152;4563588,253;4736984,346;5259594,147;5247917,579;4318268,273;4337879,423;3931765,954
United States;Switzerland;Export;  All Products;Export (US$ Thousand);14384542,09;17030908,83;21999063,57;17478819,25;20711347,23;24480072,52;26363312,46;26493077,12;22133641,82;22221402,05
United States;Syrian Arab Republic;Export;  All Products;Export (US$ Thousand);224314,878;361420,332;408834,196;303997,32;503311,144;230164,836;19471,324;21642,124;6794,271;3362,772
United States;Tajikistan;Export;  All Products;Export (US$ Thousand);43090,408;52685,573;51428,157;41199,207;57013,199;178246,296;54186,972;51874,112;24503,388;18764,486
United States;Tanzania;Export;  All Products;Export (US$ Thousand);160666,715;173986,966;169338,435;158124,32;163499,769;260183,381;245389,981;411953,494;302170,048;171118,55
United States;Thailand;Export;  All Products;Export (US$ Thousand);8152469,452;8444875,614;9066833,766;6920200,246;8976295,588;10929766,59;10887757,02;11797149,54;11809675,06;11246492,9
United States;Togo;Export;  All Products;Export (US$ Thousand);108563,531;287594,314;117125,699;124884,361;157620,745;209689,039;370550,165;1007523,845;1024663,768;234019,162
United States;Tokelau;Export;  All Products;Export (US$ Thousand);44761,126;55422,404;39335,534;12987,017;3938,459;4886,393;13422,094;828,055;1345,827;341,222
United States;Tonga;Export;  All Products;Export (US$ Thousand);10537,182;13233,104;13730,36;12942,138;20678,902;19269,574;26892,624;19238,838;20031,82;13802,348
United States;Trinidad and Tobago;Export;  All Products;Export (US$ Thousand);1614775,491;1779495,017;2251172,161;1989106,567;1924924,675;2185137,885;2477825,749;2404157,224;2411034,229;2511613,824
United States;Tunisia;Export;  All Products;Export (US$ Thousand);362817,632;403055,05;502520,071;502110,895;572780,85;597007,683;614865,677;870178,082;831402,374;559746,846
United States;Turkey;Export;  All Products;Export (US$ Thousand);5729587,355;6585654,081;10439710,42;7088986,583;10538481,93;14695214,37;12474727,21;12073351,56;11645440,94;9556327,109
United States;Turkmenistan;Export;  All Products;Export (US$ Thousand);112840,364;184590,416;59705,8;310196,277;39965,764;70967,048;92019,532;261778,552;455524,961;80585,379
United States;Turks and Caicos Isl.;Export;  All Products;Export (US$ Thousand);365682,812;395763,983;434433,325;247920,417;189434,305;204953,122;209629,786;225789,558;281894,555;279586,015
United States;Tuvalu;Export;  All Products;Export (US$ Thousand);64,29;51,512;130,423;151,784;620,945;724,161;612,146;560,26;591,9;625,636
United States;Uganda;Export;  All Products;Export (US$ Thousand);53201,665;80348,803;88525,002;119081,883;93513,814;94038,056;100125,293;122740,389;78262,341;89583,088
United States;Ukraine;Export;  All Products;Export (US$ Thousand);756133,66;1341627,189;1868111,602;890069,378;1348816,161;2136785,737;1935417,478;1924758,644;1239813,213;859580,585
United States;United Arab Emirates;Export;  All Products;Export (US$ Thousand);11920407,68;11608037,36;15748648,78;12106581,44;11660747,51;15913667,4;22552553,31;24446087,08;22061768,48;22970393,11
United States;United Kingdom;Export;  All Products;Export (US$ Thousand);45391798,52;50294385,19;53771991,75;45707871,12;48328088,97;56009020,54;54853629,48;47339020,69;53808146,64;56341696,11
United States;Unspecified;Export;  All Products;Export (US$ Thousand);124385,407;428171,064;182997,431;233738,869;375897,966;225387,686;175000,278;179871,109;101,833;
United States;Uruguay;Export;  All Products;Export (US$ Thousand);478358,86;636701,001;883883,686;744418,799;975277,447;1258319,413;1359233,184;1754688,178;1605794,098;1301884,752
United States;Uzbekistan;Export;  All Products;Export (US$ Thousand);53984,688;88754,314;300659,063;97415,814;101148,237;102560,932;284611,052;356435,025;212943,592;138006,584
United States;Vanuatu;Export;  All Products;Export (US$ Thousand);9059,099;23948,479;63768,282;3910,921;18940,232;5152,275;99515,739;34439,495;21185,729;5867,876
United States;Venezuela;Export;  All Products;Export (US$ Thousand);9011587,644;10199323,85;12611139,02;9359766,682;10644795,91;12383398,98;17516968,26;13201209,1;11137706,86;8317198,1
United States;Vietnam;Export;  All Products;Export (US$ Thousand);1100211,62;1902669,135;2789930,292;3107585,907;3705548,752;4315220,42;4622882,579;5036142,937;5734356,953;7071698,514
United States;Wallis and Futura Isl.;Export;  All Products;Export (US$ Thousand);178,05;212,545;719,774;535,497;778,132;338,897;602,24;637,535;350,213;376,841
United States;Western Sahara;Export;  All Products;Export (US$ Thousand);16,063;344,442;91,132;158,569;53,902;31,131;58,85;156,076;276,987;32,113
United States;Yemen;Export;  All Products;Export (US$ Thousand);255161,49;642076,403;401457,303;380772,046;397765,73;389745,032;469466,337;518251,949;368877,664;158789,526
United States;Zambia;Export;  All Products;Export (US$ Thousand);51633,652;69394,927;78704,324;58817,708;56415,126;129784,635;146788,83;141148,845;114121,914;84169,409
United States;Zimbabwe;Export;  All Products;Export (US$ Thousand);47583,947;105241,269;92883,748;85480,699;67565,121;61598,378;53478,276;60525,718;48699,474;36467,349
